ts_utc,ts_ms,date_cn,symbol,venue,base,bid,ask,mid,spread_bp,bid_sz,ask_sz,last,usdt_vol_24h
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RTSLAUSDT,spot,TSLA,363.11,363.22,363.165,3.0289,12.0,36.0,363.1,7008982503.034988
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,TSLAUSDT,perp,TSLA,363.42,363.46,363.44,1.1006,16.24,0.29,363.42,9991013.3573
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RNVDAUSDT,spot,NVDA,212.16,212.18,212.17000000000002,0.9426,100.0,380.0,212.18,15699102346.957111
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,NVDAUSDT,perp,NVDA,212.41,212.42,212.415,0.4708,31.49,243.72,212.42,22149783.7631
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RAAPLUSDT,spot,AAPL,335.27,335.3,335.28499999999997,0.8948,80.0,240.0,335.32,13873168.6494
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,AAPLUSDT,perp,AAPL,335.23,335.26,335.245,0.8949,32.9,0.29,335.24,4685386.5165
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RMETAUSDT,spot,META,659.62,660.3,659.96,10.3037,20.0,42.0,659.93,2923397.8809
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,METAUSDT,perp,META,660.43,660.51,660.47,1.2113,0.03,3.43,660.46,5067740.1073
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RGOOGLUSDT,spot,GOOGL,345.27,345.32,345.29499999999996,1.448,22.0,192.0,345.27,2431372.33
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,GOOGLUSDT,perp,GOOGL,345.61,345.63,345.62,0.5787,228.82,54.68,345.8,8845447.3652
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RSPYUSDT,spot,SPY,761.89,761.9,761.895,0.1313,40.0,713.0,761.88,8303132.6077
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,SPYUSDT,perp,SPY,762.79,762.8,762.795,0.1311,0.19,4439.79,762.74,5231743.1794
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RQQQUSDT,spot,QQQ,709.86,709.89,709.875,0.4226,940.0,140.0,709.89,9258894.8295
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,QQQUSDT,perp,QQQ,710.38,710.39,710.385,0.1408,0.07,3.07,710.34,9067215.7785
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RSOXLUSDT,spot,SOXL,103.16,103.22,103.19,5.8145,660.0,770.0,103.2,1454104.7675
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,SOXLUSDT,perp,SOXL,103.28,103.29,103.285,0.9682,131.98,6.75,103.27,136639019.0313
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RHOODUSDT,spot,HOOD,114.7,114.78,114.74000000000001,6.9723,133.0,65.0,114.75,3218428.6751
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,HOODUSDT,perp,HOOD,114.87,114.88,114.875,0.8705,26.73,32.89,114.9,5366236.613
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,RMRVLUSDT,spot,MRVL,220.72,220.79,220.755,3.1709,300.0,423.0,220.74,777081.41
2026-09-14T16:00:01.145Z,1789401601145,2026-09-15,MRVLUSDT,perp,MRVL,220.8,220.83,220.815,1.3586,108.64,2.65,220.84,9607046.5207
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RTSLAUSDT,spot,TSLA,363.32,363.41,363.365,2.4768,2.0,11.0,363.31,43683862.2513
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,TSLAUSDT,perp,TSLA,363.56,363.61,363.58500000000004,1.3752,16.37,441.0,363.59,10058509.8708
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RNVDAUSDT,spot,NVDA,212.12,212.13,212.125,0.4714,60.0,305.0,212.12,33243037.491
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,NVDAUSDT,perp,NVDA,212.34,212.35,212.345,0.4709,2.97,1111.01,212.37,22188178.2674
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RAAPLUSDT,spot,AAPL,335.19,335.21,335.2,0.5967,171.0,467.0,335.21,39851841.9612
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,AAPLUSDT,perp,AAPL,335.14,335.15,335.145,0.2984,19.58,0.78,335.26,4692218.2679
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RMETAUSDT,spot,META,660.02,660.43,660.2249999999999,6.21,27.0,40.0,660.06,13542331.7211
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,METAUSDT,perp,META,660.69,660.73,660.71,0.6054,0.09,40.05,660.7,5084714.6588
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RGOOGLUSDT,spot,GOOGL,345.35,345.4,345.375,1.4477,20.0,62.0,345.38,5828174.4759
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,GOOGLUSDT,perp,GOOGL,345.65,345.7,345.67499999999995,1.4464,7.08,6.79,345.69,8847320.4722
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RSPYUSDT,spot,SPY,761.62,761.64,761.63,0.2626,240.0,850.0,761.66,25967777.0404
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,SPYUSDT,perp,SPY,762.52,762.53,762.525,0.1311,1.08,3584.89,762.57,5234892.4416
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RQQQUSDT,spot,QQQ,709.58,709.6,709.59,0.2819,313.0,140.0,709.59,49575056.6347
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,QQQUSDT,perp,QQQ,710.17,710.18,710.175,0.1408,1.47,120.6,710.38,9067770.0701
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RSOXLUSDT,spot,SOXL,102.66,102.69,102.675,2.9218,1.0,730.0,102.72,18202028.2271
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,SOXLUSDT,perp,SOXL,102.78,102.79,102.785,0.9729,314.56,100.76,102.79,136930107.389
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RHOODUSDT,spot,HOOD,114.63,114.7,114.66499999999999,6.1047,110.0,596.0,114.68,4988107.0789
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,HOODUSDT,perp,HOOD,114.77,114.78,114.775,0.8713,52.59,41.23,114.8,5368339.2016
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,RMRVLUSDT,spot,MRVL,220.51,220.66,220.58499999999998,6.8001,73.0,20.0,220.6,5820040.8535
2026-09-14T16:01:01.156Z,1789401661156,2026-09-15,MRVLUSDT,perp,MRVL,220.71,220.72,220.715,0.4531,0.45,15.49,220.68,9615882.2892
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RTSLAUSDT,spot,TSLA,363.9,363.98,363.94,2.1982,260.0,256.0,363.91,100644156.1596
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,TSLAUSDT,perp,TSLA,364.09,364.12,364.105,0.8239,0.13,0.13,364.12,10060260.0068
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RNVDAUSDT,spot,NVDA,212.07,212.08,212.075,0.4715,294.0,225.0,212.08,60836649.6265
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,NVDAUSDT,perp,NVDA,212.37,212.38,212.375,0.4709,13.65,828.18,212.36,22194951.3657
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RAAPLUSDT,spot,AAPL,334.87,334.9,334.885,0.8958,65.0,6.0,334.88,64729162.5276
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,AAPLUSDT,perp,AAPL,334.84,334.85,334.845,0.2986,119.87,0.8,334.9,4694315.9659
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RMETAUSDT,spot,META,659.85,660.2,660.0250000000001,5.3028,5.0,600.0,660.14,26527688.5137
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,METAUSDT,perp,META,660.62,660.69,660.655,1.0596,0.65,4.33,660.47,5084767.4996
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RGOOGLUSDT,spot,GOOGL,345.18,345.22,345.20000000000005,1.1587,31.0,86.0,345.22,14231653.0605
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,GOOGLUSDT,perp,GOOGL,345.55,345.6,345.57500000000005,1.4469,6.79,121.08,345.52,8848409.5835
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RSPYUSDT,spot,SPY,761.44,761.46,761.45,0.2627,231.0,140.0,761.46,59015267.6606
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,SPYUSDT,perp,SPY,762.41,762.42,762.415,0.1312,1.02,125.71,762.48,5234922.9568
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RQQQUSDT,spot,QQQ,709.44,709.47,709.455,0.4229,1080.0,195.0,709.49,85125768.6713
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,QQQUSDT,perp,QQQ,710.02,710.03,710.025,0.1408,50.67,120.89,710.38,9067231.3973
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RSOXLUSDT,spot,SOXL,102.64,102.68,102.66,3.8964,189.0,180.0,102.66,25015736.9367
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,SOXLUSDT,perp,SOXL,102.73,102.74,102.735,0.9734,1965.89,14.99,102.75,136908741.9735
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RHOODUSDT,spot,HOOD,114.58,114.62,114.6,3.4904,502.0,73.0,114.61,6884429.1296
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,HOODUSDT,perp,HOOD,114.69,114.71,114.69999999999999,1.7437,25.86,156.98,114.72,5365348.2285
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,RMRVLUSDT,spot,MRVL,220.45,220.51,220.48,2.7213,54.0,20.0,220.47,11764248.4284
2026-09-14T16:02:01.166Z,1789401721166,2026-09-15,MRVLUSDT,perp,MRVL,220.62,220.64,220.63,0.9065,2.13,0.45,220.55,9616535.3463
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RTSLAUSDT,spot,TSLA,364.13,364.17,364.15,1.0984,188.0,2.0,364.16,141832812.6514
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,TSLAUSDT,perp,TSLA,364.37,364.38,364.375,0.2744,0.13,470.25,364.38,10073017.2004
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RNVDAUSDT,spot,NVDA,212.06,212.07,212.065,0.4716,230.0,127.0,212.07,88850348.707
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,NVDAUSDT,perp,NVDA,212.32,212.33,212.325,0.471,4.82,1503.79,212.34,22391640.0956
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RAAPLUSDT,spot,AAPL,334.8,334.85,334.82500000000005,1.4933,65.0,120.0,334.8,75621221.6835
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,AAPLUSDT,perp,AAPL,334.83,334.84,334.835,0.2987,18.44,7.85,334.81,4697092.9886
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RMETAUSDT,spot,META,659.74,660.0,659.87,3.9402,33.0,121.0,659.87,37914259.9937
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,METAUSDT,perp,META,660.16,660.21,660.185,0.7574,0.69,0.69,660.23,5087270.3584
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RGOOGLUSDT,spot,GOOGL,345.06,345.14,345.1,2.3182,99.0,83.0,345.06,24165035.8365
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,GOOGLUSDT,perp,GOOGL,345.45,345.51,345.48,1.7367,10.99,2.89,345.46,8849141.9599
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RSPYUSDT,spot,SPY,761.37,761.39,761.38,0.2627,200.0,130.0,761.38,81656300.4503
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,SPYUSDT,perp,SPY,762.35,762.36,762.355,0.1312,0.19,3946.18,762.33,5235029.683
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RQQQUSDT,spot,QQQ,709.3,709.34,709.3199999999999,0.5639,275.0,305.0,709.31,102847339.2338
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,QQQUSDT,perp,QQQ,709.98,709.99,709.985,0.1408,3.59,125.4,709.83,9078120.8293
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RSOXLUSDT,spot,SOXL,102.69,102.75,102.72,5.8411,631.0,250.0,102.7,32252064.8261
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,SOXLUSDT,perp,SOXL,102.79,102.8,102.795,0.9728,367.75,32.75,102.79,136910399.8764
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RHOODUSDT,spot,HOOD,114.52,114.57,114.54499999999999,4.3651,502.0,50.0,114.55,8174806.4014
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,HOODUSDT,perp,HOOD,114.68,114.7,114.69,1.7438,26.72,525.39,114.68,5367502.5843
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,RMRVLUSDT,spot,MRVL,220.42,220.54,220.48,5.4427,22.0,500.0,220.46,16372130.9784
2026-09-14T16:03:01.168Z,1789401781168,2026-09-15,MRVLUSDT,perp,MRVL,220.6,220.64,220.62,1.8131,1.96,1.96,220.62,9620919.4124
2026-09-14T16:04:01.169Z,1789401841169,2026-09-15,RTSLAUSDT,spot,TSLA,364.03,364.09,364.05999999999995,1.6481,40.0,172.0,364.06,182325941.04
2026-09-14T16:04:01.169Z,1789401841169,2026-09-15,TSLAUSDT,perp,TSLA,364.3,364.31,364.305,0.2745,0.38,0.27,364.28,10090265.8853
