ts_utc,ts_ms,date_cn,symbol,venue,base,bid,ask,mid,spread_bp,bid_sz,ask_sz,last,usdt_vol_24h
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RTSLAUSDT,spot,TSLA,361.16,361.21,361.185,1.3843,50.0,1.0,361.16,12674146733.55564
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,TSLAUSDT,perp,TSLA,362.01,362.02,362.015,0.2762,165.99,80.7,361.94,21708467.4502
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RNVDAUSDT,spot,NVDA,220.68,220.69,220.685,0.4531,23.0,60.0,220.69,23181198308.52382
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,NVDAUSDT,perp,NVDA,220.92,220.93,220.925,0.4526,165.86,1.12,220.89,10273632.013
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RAAPLUSDT,spot,AAPL,333.79,333.83,333.81,1.1983,152.0,120.0,333.81,12995723826.918962
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,AAPLUSDT,perp,AAPL,334.14,334.15,334.145,0.2993,5.4,9.25,334.15,6305575.1626
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RMETAUSDT,spot,META,672.15,672.49,672.3199999999999,5.0571,7.0,80.0,672.44,10905076811.337381
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,METAUSDT,perp,META,673.24,673.34,673.29,1.4852,2.11,4.17,673.24,4505716.8838
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RGOOGLUSDT,spot,GOOGL,352.56,352.62,352.59000000000003,1.7017,116.0,40.0,352.71,7890338356.470339
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,GOOGLUSDT,perp,GOOGL,353.03,353.07,353.04999999999995,1.133,2.29,82.42,353.06,10964191.6647
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RSPYUSDT,spot,SPY,759.43,759.46,759.4449999999999,0.395,140.0,290.0,759.45,37627475171.942505
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,SPYUSDT,perp,SPY,759.99,760.0,759.995,0.1316,60.49,0.28,760.14,4802081.1964
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RQQQUSDT,spot,QQQ,716.67,716.71,716.69,0.5581,230.0,870.0,716.74,25095691922.162292
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,QQQUSDT,perp,QQQ,717.73,717.74,717.735,0.1393,4.55,228.24,717.73,4073768.7503
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RSOXLUSDT,spot,SOXL,118.72,118.77,118.745,4.2107,64.0,15.0,118.73,5048354385.740277
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,SOXLUSDT,perp,SOXL,118.95,118.96,118.955,0.8407,87.68,16.8,118.95,91860229.6599
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RHOODUSDT,spot,HOOD,116.3,116.37,116.33500000000001,6.0171,20.0,20.0,116.34,2350040410.5726447
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,HOODUSDT,perp,HOOD,116.5,116.55,116.525,4.2909,0.05,28.29,116.58,7498743.6943
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,RMRVLUSDT,spot,MRVL,239.73,239.88,239.805,6.2551,100.0,22.0,239.81,2822941256.9441366
2026-09-18T14:14:14.397Z,1789740854397,2026-09-18,MRVLUSDT,perp,MRVL,240.05,240.11,240.08,2.4992,274.57,377.76,240.06,11784723.407
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RTSLAUSDT,spot,TSLA,361.33,361.42,361.375,2.4905,50.0,360.0,361.38,12730507995.914438
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,TSLAUSDT,perp,TSLA,361.91,361.93,361.92,0.5526,0.04,16.64,361.89,21692869.3744
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RNVDAUSDT,spot,NVDA,220.69,220.71,220.7,0.9062,279.0,103.0,220.71,23286790552.76572
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,NVDAUSDT,perp,NVDA,220.93,220.94,220.935,0.4526,1.19,60.66,220.93,10303538.634
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RAAPLUSDT,spot,AAPL,333.53,333.57,333.54999999999995,1.1992,230.0,2.0,333.5,13040497765.301563
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,AAPLUSDT,perp,AAPL,333.93,333.94,333.935,0.2995,19.23,0.59,333.93,6302125.8371
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RMETAUSDT,spot,META,670.68,670.97,670.825,4.323,110.0,80.0,671.23,10954855840.08468
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,METAUSDT,perp,META,671.55,671.66,671.605,1.6379,0.64,4.31,672.12,4518240.5932
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RGOOGLUSDT,spot,GOOGL,351.74,351.79,351.765,1.4214,130.0,20.0,351.74,7944192601.843739
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,GOOGLUSDT,perp,GOOGL,352.12,352.16,352.14,1.1359,0.04,54.78,352.18,10990584.3708
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RSPYUSDT,spot,SPY,759.23,759.25,759.24,0.2634,80.0,246.0,759.25,37686758696.67671
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,SPYUSDT,perp,SPY,759.94,759.95,759.945,0.1316,0.01,500.4,759.93,4794978.8352
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RQQQUSDT,spot,QQQ,716.54,716.57,716.5550000000001,0.4187,90.0,360.0,716.55,25156323328.95409
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,QQQUSDT,perp,QQQ,717.63,717.64,717.635,0.1393,4.7,228.0,717.57,4073546.5529
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RSOXLUSDT,spot,SOXL,118.68,118.72,118.7,3.3698,110.0,110.0,118.71,5059973162.029977
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,SOXLUSDT,perp,SOXL,118.75,118.76,118.755,0.8421,81.84,9.34,118.75,91807665.7811
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RHOODUSDT,spot,HOOD,116.66,116.71,116.685,4.285,293.0,10.0,116.71,2367959284.5742445
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,HOODUSDT,perp,HOOD,116.81,116.89,116.85,6.8464,51.42,495.59,116.83,7486850.8407
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,RMRVLUSDT,spot,MRVL,239.65,239.85,239.75,8.342,101.0,81.0,239.88,2827648139.5434365
2026-09-18T14:15:14.404Z,1789740914404,2026-09-18,MRVLUSDT,perp,MRVL,239.7,239.75,239.725,2.0857,214.77,47.62,239.85,11758745.5707
