ts_utc,ts_ms,date_cn,symbol,venue,base,bid,ask,mid,spread_bp,bid_sz,ask_sz,last,usdt_vol_24h
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RTSLAUSDT,spot,TSLA,364.47,364.55,364.51,2.1947,0.1284,0.4645,364.55,74.959706
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,TSLAUSDT,perp,TSLA,364.85,364.89,364.87,1.0963,2.09,105.01,364.89,5603579.4107
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RNVDAUSDT,spot,NVDA,222.12,222.37,222.245,11.2488,2.0,1.4832,222.13,122336.856586
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,NVDAUSDT,perp,NVDA,222.41,222.42,222.415,0.4496,127.29,3.29,222.42,10833061.9775
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RAAPLUSDT,spot,AAPL,334.51,334.99,334.75,14.3391,0.3806,0.4128,334.51,22452205219.13761
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,AAPLUSDT,perp,AAPL,335.43,335.44,335.435,0.2981,213.17,9.18,335.44,1332514.8114
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RMETAUSDT,spot,META,670.25,670.37,670.31,1.7902,0.4598,9.36,670.25,19281.370024
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,METAUSDT,perp,META,670.64,670.68,670.66,0.5964,0.09,3.38,670.53,1697299.2147
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RGOOGLUSDT,spot,GOOGL,350.63,351.02,350.825,11.1167,0.2661,0.0472,350.64,19676.863422
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,GOOGLUSDT,perp,GOOGL,350.82,350.84,350.83,0.5701,8.56,80.6,350.76,2489185.4526
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RSPYUSDT,spot,SPY,762.88,763.67,763.275,10.3501,18.7347,24.24,763.36,3322.369865
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,SPYUSDT,perp,SPY,763.79,763.82,763.8050000000001,0.3928,17.26,3321.48,763.84,2754003.3068
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RQQQUSDT,spot,QQQ,721.33,721.67,721.5,4.7124,21.36,0.2093,721.08,1068.387642
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,QQQUSDT,perp,QQQ,721.98,721.99,721.985,0.1385,4.55,236.83,721.99,2794185.9331
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RSOXLUSDT,spot,SOXL,123.09,123.1,123.095,0.8124,330.0,515.0,123.1,2758310412.746394
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,SOXLUSDT,perp,SOXL,120.05,120.06,120.055,0.833,3.12,123.23,120.04,32152445.093
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RHOODUSDT,spot,HOOD,119.7,120.03,119.86500000000001,27.531,171.4535,10.6371,119.7,13359.100718
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,HOODUSDT,perp,HOOD,120.28,120.29,120.285,0.8314,369.85,1516.39,120.28,2393519.3808
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,RMRVLUSDT,spot,MRVL,241.48,241.73,241.605,10.3475,1.3559,2.8439,241.51,15848.102924
2026-09-19T16:00:46.538Z,1789833646538,2026-09-20,MRVLUSDT,perp,MRVL,240.75,240.76,240.755,0.4154,61.63,0.16,240.81,3096861.479
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RTSLAUSDT,spot,TSLA,364.47,364.55,364.51,2.1947,0.1284,0.4645,364.55,74.959706
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,TSLAUSDT,perp,TSLA,364.94,364.96,364.95,0.548,2.05,134.15,364.91,5573874.0796
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RNVDAUSDT,spot,NVDA,222.12,222.42,222.26999999999998,13.4971,2.0,1.4832,222.13,122336.856586
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,NVDAUSDT,perp,NVDA,222.43,222.44,222.435,0.4496,67.87,3.53,222.44,10832823.5775
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RAAPLUSDT,spot,AAPL,334.51,334.99,334.75,14.3391,0.3298,0.4128,334.51,34.0106
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,AAPLUSDT,perp,AAPL,335.42,335.43,335.425,0.2981,490.12,0.73,335.42,1327265.3503
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RMETAUSDT,spot,META,670.25,670.37,670.31,1.7902,0.4598,9.36,670.25,19281.370024
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,METAUSDT,perp,META,670.5,670.52,670.51,0.2983,0.09,30.87,670.53,1697184.8803
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RGOOGLUSDT,spot,GOOGL,350.63,351.02,350.825,11.1167,0.2661,0.0472,350.64,19676.863422
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,GOOGLUSDT,perp,GOOGL,350.75,350.78,350.765,0.8553,8.56,183.7,350.76,2489862.68
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RSPYUSDT,spot,SPY,762.88,763.67,763.275,10.3501,18.7347,24.24,763.36,3322.369865
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,SPYUSDT,perp,SPY,763.79,763.82,763.8050000000001,0.3928,17.2,3321.48,763.84,2753950.1428
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RQQQUSDT,spot,QQQ,721.01,721.53,721.27,7.2095,18.0,0.2093,721.33,2167.903284
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,QQQUSDT,perp,QQQ,721.83,721.84,721.835,0.1385,0.2,148.84,721.99,2794185.9331
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RSOXLUSDT,spot,SOXL,123.09,123.1,123.095,0.8124,330.0,515.0,123.1,2758310412.746394
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,SOXLUSDT,perp,SOXL,120.03,120.04,120.035,0.8331,345.76,10.44,120.06,32143520.1129
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RHOODUSDT,spot,HOOD,119.7,120.03,119.86500000000001,27.531,171.4535,10.6371,119.7,13359.100718
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,HOODUSDT,perp,HOOD,120.28,120.29,120.285,0.8314,364.39,1516.39,120.28,2367336.4228
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,RMRVLUSDT,spot,MRVL,241.48,241.73,241.605,10.3475,1.3559,2.8439,241.51,15848.102924
2026-09-19T16:01:46.540Z,1789833706540,2026-09-20,MRVLUSDT,perp,MRVL,240.74,240.76,240.75,0.8307,83.77,3.23,240.75,3092134.2612
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RTSLAUSDT,spot,TSLA,364.47,364.55,364.51,2.1947,0.1284,0.4645,364.55,74.959706
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,TSLAUSDT,perp,TSLA,364.94,364.96,364.95,0.548,2.05,280.91,364.91,5559864.8533
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RNVDAUSDT,spot,NVDA,222.22,222.42,222.32,8.996,1.8413,1.1649,222.42,129.678206
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,NVDAUSDT,perp,NVDA,222.44,222.45,222.445,0.4495,1281.31,19.79,222.44,10827758.5077
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RAAPLUSDT,spot,AAPL,334.51,334.99,334.75,14.3391,0.3298,0.4128,334.51,34.0106
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,AAPLUSDT,perp,AAPL,335.41,335.42,335.415,0.2981,508.52,0.39,335.41,1326207.0851
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RMETAUSDT,spot,META,670.25,670.37,670.31,1.7902,0.4598,9.36,670.25,19281.370024
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,METAUSDT,perp,META,670.49,670.52,670.505,0.4474,0.09,30.87,670.53,1689631.6504
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RGOOGLUSDT,spot,GOOGL,350.63,351.02,350.825,11.1167,0.2661,0.0472,350.64,19676.863422
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,GOOGLUSDT,perp,GOOGL,350.77,350.78,350.775,0.2851,0.05,183.65,350.76,2489862.68
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RSPYUSDT,spot,SPY,762.88,763.67,763.275,10.3501,18.7347,24.24,763.36,3322.369865
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,SPYUSDT,perp,SPY,763.83,763.84,763.835,0.1309,0.05,4524.2,763.84,2753950.1428
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RQQQUSDT,spot,QQQ,721.16,721.53,721.345,5.1293,24.72,0.2093,721.33,2167.903284
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,QQQUSDT,perp,QQQ,721.73,721.74,721.735,0.1386,4.43,217.23,721.75,2794272.5436
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RSOXLUSDT,spot,SOXL,123.09,123.1,123.095,0.8124,330.0,515.0,123.1,2758310412.746394
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,SOXLUSDT,perp,SOXL,119.98,119.99,119.985,0.8334,316.21,124.31,120.0,32119415.4367
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RHOODUSDT,spot,HOOD,119.7,120.03,119.86500000000001,27.531,171.4535,10.6371,119.7,13359.100718
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,HOODUSDT,perp,HOOD,120.28,120.29,120.285,0.8314,235.42,1516.39,120.28,2341307.1702
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,RMRVLUSDT,spot,MRVL,241.48,241.73,241.605,10.3475,1.3559,2.8439,241.51,15848.102924
2026-09-19T16:02:46.551Z,1789833766551,2026-09-20,MRVLUSDT,perp,MRVL,240.72,240.73,240.725,0.4154,139.48,0.12,240.75,3086558.3716
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,RTSLAUSDT,spot,TSLA,364.47,364.55,364.51,2.1947,0.1284,0.4645,364.55,74.959706
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,TSLAUSDT,perp,TSLA,364.91,364.94,364.925,0.8221,2.05,6.44,364.94,5545051.3746
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,RNVDAUSDT,spot,NVDA,222.22,222.42,222.32,8.996,1.5804,0.9567,222.22,233.963248
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,NVDAUSDT,perp,NVDA,222.44,222.45,222.445,0.4495,1292.75,22.83,222.44,10825119.2146
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,RAAPLUSDT,spot,AAPL,334.51,334.99,334.75,14.3391,0.3298,0.4128,334.51,34.0106
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,AAPLUSDT,perp,AAPL,335.39,335.4,335.395,0.2982,511.53,0.14,335.41,1325915.9874
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,RMETAUSDT,spot,META,670.25,670.37,670.31,1.7902,0.4598,9.36,670.25,19281.370024
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,METAUSDT,perp,META,670.55,670.56,670.555,0.1491,0.01,7.93,670.53,1686707.7022
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,RGOOGLUSDT,spot,GOOGL,350.63,351.02,350.825,11.1167,0.2661,0.0472,350.64,19676.863422
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,GOOGLUSDT,perp,GOOGL,350.73,350.75,350.74,0.5702,8.64,17.12,350.75,2486510.2733
2026-09-19T16:03:46.565Z,1789833826565,2026-09-20,RSPYUSDT,spot,SPY,762.88,763.67,763.275,10.3501,18.7347,24.24,763.36,3322.369865
