ts_ms,ts_utc,spot_symbol,perp_symbol,spot_close,perp_close,basis_bp,spot_lag_bars
1788064800000,2026-08-30T04:40:00Z,RAAPLUSDT,AAPLUSDT,322.96,320.43,-78.337875,0
1788065100000,2026-08-30T04:45:00Z,RAAPLUSDT,AAPLUSDT,322.96,320.53,-75.241516,1
1788065400000,2026-08-30T04:50:00Z,RAAPLUSDT,AAPLUSDT,322.96,320.5,-76.170424,2
1788067200000,2026-08-30T05:20:00Z,RAAPLUSDT,AAPLUSDT,322.82,320.75,-64.122421,0
1788067500000,2026-08-30T05:25:00Z,RAAPLUSDT,AAPLUSDT,322.82,320.78,-63.193111,1
1788067800000,2026-08-30T05:30:00Z,RAAPLUSDT,AAPLUSDT,322.82,320.63,-67.839663,2
1788069300000,2026-08-30T05:55:00Z,RAAPLUSDT,AAPLUSDT,322.81,320.69,-65.673306,0
1788069600000,2026-08-30T06:00:00Z,RAAPLUSDT,AAPLUSDT,322.81,320.66,-66.602646,1
1788069900000,2026-08-30T06:05:00Z,RAAPLUSDT,AAPLUSDT,322.81,320.65,-66.912425,0
1788070200000,2026-08-30T06:10:00Z,RAAPLUSDT,AAPLUSDT,322.81,320.59,-68.771104,1
1788070500000,2026-08-30T06:15:00Z,RAAPLUSDT,AAPLUSDT,322.81,320.59,-68.771104,2
1788072600000,2026-08-30T06:50:00Z,RAAPLUSDT,AAPLUSDT,322.81,320.65,-66.912425,0
1788072900000,2026-08-30T06:55:00Z,RAAPLUSDT,AAPLUSDT,322.81,320.61,-68.151544,1
1788073200000,2026-08-30T07:00:00Z,RAAPLUSDT,AAPLUSDT,322.98,320.65,-72.14069,0
1788073500000,2026-08-30T07:05:00Z,RAAPLUSDT,AAPLUSDT,322.98,320.65,-72.14069,1
1788073800000,2026-08-30T07:10:00Z,RAAPLUSDT,AAPLUSDT,322.98,320.82,-66.877206,2
1788083400000,2026-08-30T09:50:00Z,RAAPLUSDT,AAPLUSDT,322.79,321.03,-54.524614,0
1788083700000,2026-08-30T09:55:00Z,RAAPLUSDT,AAPLUSDT,322.79,321.0,-55.45401,1
1788084000000,2026-08-30T10:00:00Z,RAAPLUSDT,AAPLUSDT,323.2,321.13,-64.04703,0
1788084300000,2026-08-30T10:05:00Z,RAAPLUSDT,AAPLUSDT,323.2,321.13,-64.04703,1
1788084600000,2026-08-30T10:10:00Z,RAAPLUSDT,AAPLUSDT,323.2,321.13,-64.04703,2
1788087900000,2026-08-30T11:05:00Z,RAAPLUSDT,AAPLUSDT,323.1,321.26,-56.948313,0
1788088200000,2026-08-30T11:10:00Z,RAAPLUSDT,AAPLUSDT,323.1,321.28,-56.32931,1
1788088500000,2026-08-30T11:15:00Z,RAAPLUSDT,AAPLUSDT,323.1,321.24,-57.567317,2
1788093600000,2026-08-30T12:40:00Z,RAAPLUSDT,AAPLUSDT,323.27,321.54,-53.515637,0
1788093900000,2026-08-30T12:45:00Z,RAAPLUSDT,AAPLUSDT,323.27,321.47,-55.68101,1
1788094200000,2026-08-30T12:50:00Z,RAAPLUSDT,AAPLUSDT,323.27,321.51,-54.443654,2
1788096600000,2026-08-30T13:30:00Z,RAAPLUSDT,AAPLUSDT,323.28,321.07,-68.361792,0
1788096900000,2026-08-30T13:35:00Z,RAAPLUSDT,AAPLUSDT,323.28,321.01,-70.217768,1
1788097200000,2026-08-30T13:40:00Z,RAAPLUSDT,AAPLUSDT,323.28,321.04,-69.28978,2
1788100200000,2026-08-30T14:30:00Z,RAAPLUSDT,AAPLUSDT,323.28,321.11,-67.124474,0
1788100500000,2026-08-30T14:35:00Z,RAAPLUSDT,AAPLUSDT,323.28,321.1,-67.433804,1
1788100800000,2026-08-30T14:40:00Z,RAAPLUSDT,AAPLUSDT,323.28,321.16,-65.577827,2
1788103500000,2026-08-30T15:25:00Z,RAAPLUSDT,AAPLUSDT,323.1,321.33,-54.781801,0
1788103800000,2026-08-30T15:30:00Z,RAAPLUSDT,AAPLUSDT,323.29,321.41,-58.152123,0
1788104100000,2026-08-30T15:35:00Z,RAAPLUSDT,AAPLUSDT,323.29,321.4,-58.461443,1
1788104400000,2026-08-30T15:40:00Z,RAAPLUSDT,AAPLUSDT,323.29,321.37,-59.389403,2
1788105000000,2026-08-30T15:50:00Z,RAAPLUSDT,AAPLUSDT,323.34,321.38,-60.617307,0
1788105300000,2026-08-30T15:55:00Z,RAAPLUSDT,AAPLUSDT,323.4,321.33,-64.007421,0
1788105600000,2026-08-30T16:00:00Z,RAAPLUSDT,AAPLUSDT,323.42,321.32,-64.931049,0
1788105900000,2026-08-30T16:05:00Z,RAAPLUSDT,AAPLUSDT,323.42,321.25,-67.095418,1
1788106200000,2026-08-30T16:10:00Z,RAAPLUSDT,AAPLUSDT,323.43,321.33,-64.929042,0
1788106500000,2026-08-30T16:15:00Z,RAAPLUSDT,AAPLUSDT,323.43,321.25,-67.402529,1
1788106800000,2026-08-30T16:20:00Z,RAAPLUSDT,AAPLUSDT,323.43,321.39,-63.073926,2
1788112200000,2026-08-30T17:50:00Z,RAAPLUSDT,AAPLUSDT,323.28,321.31,-60.937887,0
1788112500000,2026-08-30T17:55:00Z,RAAPLUSDT,AAPLUSDT,323.28,321.46,-56.297946,0
