ts_ms,ts_utc,base,session,route,dev_bp,info_bp,resid_bp,spot_sp_bp,perp_sp_bp
1789232144211,2026-09-12T16:55:44Z,SOXL,closed,in_house,57.248,45.4935,11.7546,0.8178,0.8132
1789232144211,2026-09-12T16:55:44Z,SPY,closed,in_house,13.006,13.0437,-0.0377,18.0385,0.1305
1789232144211,2026-09-12T16:55:44Z,TSLA,closed,in_house,23.541,12.7917,10.7493,7.117,0.5462
1789232204217,2026-09-12T16:56:44Z,AAPL,closed,in_house,34.5839,35.4418,-0.8579,11.127,0.2997
1789232204217,2026-09-12T16:56:44Z,GOOGL,closed,in_house,23.8815,21.1496,2.7318,7.9605,0.2941
1789232204217,2026-09-12T16:56:44Z,HOOD,closed,in_house,26.7249,20.7759,5.9489,20.4891,0.8885
1789232204217,2026-09-12T16:56:44Z,META,closed,in_house,31.0866,29.1747,1.9118,24.3756,1.0766
1789232204217,2026-09-12T16:56:44Z,MRVL,closed,in_house,38.4705,40.6412,-2.1707,35.0885,0.4211
1789232204217,2026-09-12T16:56:44Z,NVDA,closed,in_house,18.0324,20.4157,-2.3833,9.1303,0.4557
1789232204217,2026-09-12T16:56:44Z,QQQ,closed,in_house,23.4318,20.4206,3.0112,6.9946,0.1396
1789232204217,2026-09-12T16:56:44Z,SOXL,closed,in_house,58.0658,45.9093,12.1565,0.8178,0.8131
1789232204217,2026-09-12T16:56:44Z,SPY,closed,in_house,13.006,13.047,-0.041,18.0385,0.1305
1789232204217,2026-09-12T16:56:44Z,TSLA,closed,in_house,23.541,12.924,10.617,7.117,0.5462
1789232264224,2026-09-12T16:57:44Z,AAPL,closed,in_house,34.5839,35.283,-0.6991,11.127,0.2997
1789232264224,2026-09-12T16:57:44Z,GOOGL,closed,in_house,23.8815,21.2046,2.6769,7.9605,0.2941
1789232264224,2026-09-12T16:57:44Z,HOOD,closed,in_house,23.1616,21.01,2.1516,20.4891,0.8888
1789232264224,2026-09-12T16:57:44Z,META,closed,in_house,32.6328,29.2818,3.351,22.2181,0.4614
1789232264224,2026-09-12T16:57:44Z,MRVL,closed,in_house,38.4705,40.5693,-2.0988,35.0885,0.4211
1789232264224,2026-09-12T16:57:44Z,NVDA,closed,in_house,18.4881,20.3653,-1.8772,10.0429,0.4557
1789232264224,2026-09-12T16:57:44Z,QQQ,closed,in_house,23.4318,20.506,2.9259,6.9946,0.1396
1789232264224,2026-09-12T16:57:44Z,SOXL,closed,in_house,60.5193,46.3113,14.208,0.8178,0.8129
1789232264224,2026-09-12T16:57:44Z,SPY,closed,in_house,13.006,13.0514,-0.0454,18.0385,0.1305
1789232264224,2026-09-12T16:57:44Z,TSLA,closed,in_house,24.4991,13.0378,11.4613,7.117,0.2731
1789232324236,2026-09-12T16:58:44Z,AAPL,closed,in_house,33.3809,35.1191,-1.7381,11.127,0.2997
1789232324236,2026-09-12T16:58:44Z,GOOGL,closed,in_house,19.459,21.272,-1.813,7.9605,0.2943
1789232324236,2026-09-12T16:58:44Z,HOOD,closed,in_house,23.1616,21.1836,1.9779,20.4891,0.8888
1789232324236,2026-09-12T16:58:44Z,META,closed,in_house,31.4757,29.4151,2.0605,22.2181,0.3076
1789232324236,2026-09-12T16:58:44Z,MRVL,closed,in_house,38.4705,40.4975,-2.027,35.0885,0.4211
1789232324236,2026-09-12T16:58:44Z,NVDA,closed,in_house,18.0324,20.3381,-2.3056,9.1303,0.4557
1789232324236,2026-09-12T16:58:44Z,QQQ,closed,in_house,23.4318,20.5913,2.8405,6.9946,0.1396
1789232324236,2026-09-12T16:58:44Z,SOXL,closed,in_house,58.8837,46.7548,12.1288,0.8178,0.813
1789232324236,2026-09-12T16:58:44Z,SPY,closed,in_house,13.006,13.0559,-0.0498,18.0385,0.1305
1789232324236,2026-09-12T16:58:44Z,TSLA,closed,in_house,22.8567,13.1655,9.6912,7.117,0.2731
1789232384239,2026-09-12T16:59:44Z,AAPL,closed,in_house,33.6817,34.9603,-1.2786,11.127,0.2997
1789232384239,2026-09-12T16:59:44Z,GOOGL,closed,in_house,19.7538,21.282,-1.5282,7.9605,0.8828
1789232384239,2026-09-12T16:59:44Z,HOOD,closed,in_house,22.2707,21.3799,0.8908,20.4891,0.8888
1789232384239,2026-09-12T16:59:44Z,META,closed,in_house,31.2442,29.5288,1.7154,22.2181,0.4614
1789232384239,2026-09-12T16:59:44Z,MRVL,closed,in_house,38.4705,40.4471,-1.9766,35.0885,0.4211
1789232384239,2026-09-12T16:59:44Z,NVDA,closed,in_house,19.402,20.3186,-0.9167,7.3043,0.4556
1789232384239,2026-09-12T16:59:44Z,QQQ,closed,in_house,23.4318,20.6767,2.7552,6.9946,0.1396
1789232384239,2026-09-12T16:59:44Z,SOXL,closed,in_house,55.6123,47.2261,8.3862,0.8178,0.8133
1789232384239,2026-09-12T16:59:44Z,SPY,closed,in_house,13.006,13.0603,-0.0543,18.0385,0.1305
1789232384239,2026-09-12T16:59:44Z,TSLA,closed,in_house,23.4041,13.2723,10.1318,7.117,0.2731
1789232444252,2026-09-12T17:00:44Z,AAPL,closed,in_house,35.7868,34.8373,0.9495,11.127,0.2997
1789232444252,2026-09-12T17:00:44Z,GOOGL,closed,in_house,19.7538,21.277,-1.5232,7.9605,0.2943
1789232444252,2026-09-12T17:00:44Z,HOOD,closed,in_house,23.607,21.4705,2.1365,20.4891,1.7775
1789232444252,2026-09-12T17:00:44Z,META,closed,in_house,31.5528,29.6124,1.9404,22.2181,1.0766
1789232444252,2026-09-12T17:00:44Z,MRVL,closed,in_house,41.4297,40.3968,1.033,35.0885,0.421
1789232444252,2026-09-12T17:00:44Z,NVDA,closed,in_house,18.4872,20.3301,-1.8429,8.2166,0.4556
1789232444252,2026-09-12T17:00:44Z,QQQ,closed,in_house,23.4318,20.762,2.6698,6.9946,0.1396
1789232444252,2026-09-12T17:00:44Z,SOXL,closed,in_house,53.1589,47.545,5.6139,0.8178,0.8135
1789232444252,2026-09-12T17:00:44Z,SPY,closed,in_house,13.006,13.0647,-0.0587,18.0385,0.1305
1789232444252,2026-09-12T17:00:44Z,TSLA,closed,in_house,23.4041,13.4627,9.9414,7.117,0.2731
1789232504263,2026-09-12T17:01:44Z,AAPL,closed,in_house,39.6963,35.2123,4.484,11.127,1.4977
1789232504263,2026-09-12T17:01:44Z,GOOGL,closed,in_house,20.9331,21.2595,-0.3263,7.9605,0.8827
1789232504263,2026-09-12T17:01:44Z,HOOD,closed,in_house,24.4978,21.6064,2.8914,20.4891,3.5546
1789232504263,2026-09-12T17:01:44Z,META,closed,in_house,31.5528,29.7012,1.8516,22.2181,1.0766
1789232504263,2026-09-12T17:01:44Z,MRVL,closed,in_house,43.5435,40.3715,3.172,35.0885,0.4209
1789232504263,2026-09-12T17:01:44Z,NVDA,closed,in_house,22.6007,20.3184,2.2823,10.0447,0.4555
1789232504263,2026-09-12T17:01:44Z,QQQ,closed,in_house,23.4318,20.8521,2.5797,6.9946,0.1396
1789232504263,2026-09-12T17:01:44Z,SOXL,closed,in_house,61.3371,47.7945,13.5427,0.8178,0.8128
1789232504263,2026-09-12T17:01:44Z,SPY,closed,in_house,13.006,13.0692,-0.0631,18.0385,0.1305
1789232504263,2026-09-12T17:01:44Z,TSLA,closed,in_house,20.6668,13.6531,7.0137,7.117,0.8195
1789232564268,2026-09-12T17:02:44Z,AAPL,closed,in_house,36.3882,35.6383,0.7499,11.127,0.2996
1789232564268,2026-09-12T17:02:44Z,GOOGL,closed,in_house,20.9331,21.2644,-0.3313,7.9605,0.8827
1789232564268,2026-09-12T17:02:44Z,HOOD,closed,in_house,24.9432,21.7196,3.2236,20.4891,2.6658
1789232564268,2026-09-12T17:02:44Z,META,closed,in_house,31.5528,29.7809,1.7719,22.2181,1.0766
1789232564268,2026-09-12T17:02:44Z,MRVL,closed,in_house,41.8525,40.3928,1.4597,35.0885,0.421
1789232564268,2026-09-12T17:02:44Z,NVDA,closed,in_house,23.516,20.3764,3.1396,8.2192,0.4555
1789232564268,2026-09-12T17:02:44Z,QQQ,closed,in_house,23.4318,20.9659,2.4659,6.9946,0.1396
1789232564268,2026-09-12T17:02:44Z,SOXL,closed,in_house,56.4302,48.2242,8.206,0.8178,0.8132
1789232564268,2026-09-12T17:02:44Z,SPY,closed,in_house,13.006,13.0736,-0.0676,18.0385,0.1305
1789232564268,2026-09-12T17:02:44Z,TSLA,closed,in_house,19.5719,13.7786,5.7933,7.117,0.2732
1789232624277,2026-09-12T17:03:44Z,AAPL,closed,in_house,37.7495,35.9904,1.759,17.1452,0.5993
1789232624277,2026-09-12T17:03:44Z,GOOGL,closed,in_house,20.9331,21.2644,-0.3313,7.9605,0.8827
1789232624277,2026-09-12T17:03:44Z,HOOD,closed,in_house,24.4978,21.8404,2.6574,20.4891,1.7773
1789232624277,2026-09-12T17:03:44Z,META,closed,in_house,29.8556,29.8606,-0.005,22.2181,0.4615
1789232624277,2026-09-12T17:03:44Z,MRVL,closed,in_house,41.8525,40.3818,1.4707,35.0885,0.421
1789232624277,2026-09-12T17:03:44Z,NVDA,closed,in_house,22.6027,20.4499,2.1528,8.2192,0.4556
1789232624277,2026-09-12T17:03:44Z,QQQ,closed,in_house,23.4318,21.075,2.3568,6.9946,0.1396
1789232624277,2026-09-12T17:03:44Z,SOXL,closed,in_house,53.1589,48.5568,4.602,0.8178,0.8135
1789232624277,2026-09-12T17:03:44Z,SPY,closed,in_house,13.006,13.078,-0.072,18.0385,0.1305
1789232624277,2026-09-12T17:03:44Z,TSLA,closed,in_house,19.1613,13.8855,5.2758,7.117,0.5464
1789232684290,2026-09-12T17:04:44Z,AAPL,closed,in_house,48.0248,36.358,11.6669,37.9381,0.899
1789232684290,2026-09-12T17:04:44Z,GOOGL,closed,in_house,20.6383,21.2644,-0.6261,7.9605,0.2942
1789232684290,2026-09-12T17:04:44Z,HOOD,closed,in_house,24.9432,21.9536,2.9896,20.4891,2.6658
1789232684290,2026-09-12T17:04:44Z,META,closed,in_house,30.3185,29.9076,0.4109,22.2181,0.7691
1789232684290,2026-09-12T17:04:44Z,MRVL,closed,in_house,38.0477,40.3888,-2.3411,35.0885,0.4212
1789232684290,2026-09-12T17:04:44Z,NVDA,closed,in_house,22.6027,20.5079,2.0948,8.2192,0.4556
1789232684290,2026-09-12T17:04:44Z,QQQ,closed,in_house,22.8723,21.1841,1.6882,6.9946,0.1396
1789232684290,2026-09-12T17:04:44Z,SOXL,closed,in_house,46.6162,48.8341,-2.2178,0.8178,0.814
1789232684290,2026-09-12T17:04:44Z,SPY,closed,in_house,13.1367,13.0825,0.0543,18.0385,0.1305
1789232684290,2026-09-12T17:04:44Z,TSLA,closed,in_house,20.9405,13.9854,6.9552,7.117,0.8195
1789232744303,2026-09-12T17:05:44Z,AAPL,closed,in_house,47.8728,36.6316,11.2412,40.9478,0.5993
1789232744303,2026-09-12T17:05:44Z,GOOGL,closed,in_house,21.228,21.2769,-0.0489,7.9605,0.2942
1789232744303,2026-09-12T17:05:44Z,HOOD,closed,in_house,24.9432,22.0895,2.8537,20.4891,2.6658
1789232744303,2026-09-12T17:05:44Z,META,closed,in_house,29.547,29.965,-0.418,22.2181,0.1538
1789232744303,2026-09-12T17:05:44Z,MRVL,closed,in_house,38.4664,40.3675,-1.9011,37.1983,0.8422
1789232744303,2026-09-12T17:05:44Z,NVDA,closed,in_house,22.8316,20.5776,2.254,7.7627,0.4556
1789232744303,2026-09-12T17:05:44Z,QQQ,closed,in_house,23.0121,21.2931,1.719,6.9946,0.1396
1789232744303,2026-09-12T17:05:44Z,SOXL,closed,in_house,51.5232,48.9727,2.5505,0.8178,0.8136
1789232744303,2026-09-12T17:05:44Z,SPY,closed,in_house,13.1367,13.0891,0.0476,18.0385,0.1305
1789232744303,2026-09-12T17:05:44Z,TSLA,closed,in_house,20.9405,14.1155,6.8251,7.117,0.8195
1789232804308,2026-09-12T17:06:44Z,AAPL,closed,in_house,48.6255,36.9027,11.7228,40.9478,0.2996
1789232804308,2026-09-12T17:06:44Z,GOOGL,closed,in_house,21.5228,21.2843,0.2385,7.9605,0.2942
1789232804308,2026-09-12T17:06:44Z,HOOD,closed,in_house,23.1616,22.2481,0.9135,20.4891,0.8888
1789232804308,2026-09-12T17:06:44Z,META,closed,in_house,30.4728,30.0107,0.462,22.2181,1.0768
1789232804308,2026-09-12T17:06:44Z,MRVL,closed,in_house,36.9869,40.3462,-3.3592,37.1983,0.4212
1789232804308,2026-09-12T17:06:44Z,NVDA,closed,in_house,23.0604,20.6511,2.4093,7.3063,0.4556
1789232804308,2026-09-12T17:06:44Z,QQQ,closed,in_house,23.2919,21.3809,1.9111,6.9946,0.1396
1789232804308,2026-09-12T17:06:44Z,SOXL,closed,in_house,49.0697,49.1529,-0.0832,0.8178,0.8138
1789232804308,2026-09-12T17:06:44Z,SPY,closed,in_house,13.1367,13.0958,0.041,18.0385,0.1305
1789232804308,2026-09-12T17:06:44Z,TSLA,closed,in_house,20.9405,14.2433,6.6973,7.117,0.8195
1789232864315,2026-09-12T17:07:44Z,AAPL,closed,in_house,48.6255,37.1763,11.4492,40.9478,0.2996
1789232864315,2026-09-12T17:07:44Z,GOOGL,closed,in_house,21.5228,21.2968,0.226,7.9605,0.2942
1789232864315,2026-09-12T17:07:44Z,HOOD,closed,in_house,22.7161,22.384,0.3322,20.4891,1.7776
1789232864315,2026-09-12T17:07:44Z,META,closed,in_house,30.4728,30.0642,0.4085,22.2181,1.0768
1789232864315,2026-09-12T17:07:44Z,MRVL,closed,in_house,36.9869,40.3355,-3.3486,37.1983,0.4212
1789232864315,2026-09-12T17:07:44Z,NVDA,closed,in_house,23.0604,20.7285,2.3319,7.3063,0.4556
1789232864315,2026-09-12T17:07:44Z,QQQ,closed,in_house,23.2919,21.4733,1.8186,6.9946,0.1396
1789232864315,2026-09-12T17:07:44Z,SOXL,closed,in_house,49.8875,49.3054,0.5822,0.8178,0.8138
1789232864315,2026-09-12T17:07:44Z,SPY,closed,in_house,13.1367,13.1024,0.0343,18.0385,0.1305
1789232864315,2026-09-12T17:07:44Z,TSLA,closed,in_house,21.6249,14.4174,7.2075,7.117,0.5463
1789232924319,2026-09-12T17:08:44Z,AAPL,closed,in_house,47.7223,37.4347,10.2876,40.9478,0.2997
1789232924319,2026-09-12T17:08:44Z,GOOGL,closed,in_house,21.5228,21.3118,0.2111,7.9605,0.2942
1789232924319,2026-09-12T17:08:44Z,HOOD,closed,in_house,24.4978,22.5123,1.9855,20.4891,1.7773
1789232924319,2026-09-12T17:08:44Z,META,closed,in_house,30.4728,30.1165,0.3563,22.2181,1.0768
1789232924319,2026-09-12T17:08:44Z,MRVL,closed,in_house,36.9869,40.3106,-3.3236,37.1983,0.4212
1789232924319,2026-09-12T17:08:44Z,NVDA,closed,in_house,23.2893,20.8059,2.4834,6.8498,0.4556
1789232924319,2026-09-12T17:08:44Z,QQQ,closed,in_house,23.2919,21.5682,1.7237,6.9946,0.1396
1789232924319,2026-09-12T17:08:44Z,SOXL,closed,in_house,50.7054,49.4856,1.2198,0.8178,0.8137
1789232924319,2026-09-12T17:08:44Z,SPY,closed,in_house,13.1367,13.109,0.0277,18.0385,0.1305
1789232924319,2026-09-12T17:08:44Z,TSLA,closed,in_house,21.488,14.6402,6.8478,7.117,0.8194
1789232984326,2026-09-12T17:09:44Z,AAPL,closed,in_house,48.6255,37.6726,10.9529,40.9478,0.2996
1789232984326,2026-09-12T17:09:44Z,GOOGL,closed,in_house,21.5228,21.3317,0.1911,7.9605,0.2942
1789232984326,2026-09-12T17:09:44Z,HOOD,closed,in_house,24.9432,22.6633,2.2799,20.4891,2.6658
1789232984326,2026-09-12T17:09:44Z,META,closed,in_house,30.8585,30.1674,0.6911,22.2181,0.3076
1789232984326,2026-09-12T17:09:44Z,MRVL,closed,in_house,36.9869,40.2641,-3.2772,37.1983,0.4212
1789232984326,2026-09-12T17:09:44Z,NVDA,closed,in_house,21.6895,20.8988,0.7907,8.2192,0.4556
1789232984326,2026-09-12T17:09:44Z,QQQ,closed,in_house,22.7324,21.663,1.0693,6.9946,0.1396
1789232984326,2026-09-12T17:09:44Z,SOXL,closed,in_house,44.9806,49.6796,-4.699,0.8178,0.8142
1789232984326,2026-09-12T17:09:44Z,SPY,closed,in_house,13.1367,13.1157,0.021,18.0385,0.1305
1789232984326,2026-09-12T17:09:44Z,TSLA,closed,in_house,24.7796,14.8653,9.9143,12.5951,0.2731
1789233044335,2026-09-12T17:10:44Z,AAPL,closed,in_house,49.5333,37.8851,11.6481,42.7582,0.2996
1789233044335,2026-09-12T17:10:44Z,GOOGL,closed,in_house,21.5228,21.3517,0.1711,7.9605,0.2942
1789233044335,2026-09-12T17:10:44Z,HOOD,closed,in_house,24.0524,22.8294,1.223,20.4891,0.8887
1789233044335,2026-09-12T17:10:44Z,META,closed,in_house,30.4728,30.2261,0.2466,22.2181,1.0768
1789233044335,2026-09-12T17:10:44Z,MRVL,closed,in_house,36.9869,40.1745,-3.1876,37.1983,0.4212
1789233044335,2026-09-12T17:10:44Z,NVDA,closed,in_house,23.0615,20.922,2.1395,6.3933,0.4556
1789233044335,2026-09-12T17:10:44Z,QQQ,closed,in_house,22.7324,21.7484,0.984,6.9946,0.1396
1789233044335,2026-09-12T17:10:44Z,SOXL,closed,in_house,46.6162,49.7628,-3.1466,0.8178,0.814
1789233044335,2026-09-12T17:10:44Z,SPY,closed,in_house,13.1367,13.1223,0.0144,18.0385,0.1305
1789233044335,2026-09-12T17:10:44Z,TSLA,closed,in_house,25.3272,15.13,10.1972,12.5951,0.2731
1789233104341,2026-09-12T17:11:44Z,AAPL,closed,in_house,48.931,38.0977,10.8333,42.7582,0.2996
1789233104341,2026-09-12T17:11:44Z,GOOGL,closed,in_house,21.0806,21.3891,-0.3086,7.9605,0.5884
1789233104341,2026-09-12T17:11:44Z,HOOD,closed,in_house,23.1616,22.9804,0.1812,20.4891,0.8888
1789233104341,2026-09-12T17:11:44Z,META,closed,in_house,30.5499,30.2783,0.2716,22.2181,0.9229
1789233104341,2026-09-12T17:11:44Z,MRVL,closed,in_house,35.7188,40.0849,-4.3661,37.1983,0.4212
1789233104341,2026-09-12T17:11:44Z,NVDA,closed,in_house,23.5181,20.9878,2.5303,6.3933,0.4556
1789233104341,2026-09-12T17:11:44Z,QQQ,closed,in_house,22.7324,21.8337,0.8986,6.9946,0.1396
1789233104341,2026-09-12T17:11:44Z,SOXL,closed,in_house,44.1627,49.846,-5.6832,0.8178,0.8142
1789233104341,2026-09-12T17:11:44Z,SPY,closed,in_house,13.1367,13.1223,0.0144,18.0385,0.1305
1789233104341,2026-09-12T17:11:44Z,TSLA,closed,in_house,25.3272,15.4087,9.9185,12.5951,0.2731
1789233323323,2026-09-12T17:15:23Z,AAPL,closed,in_house,49.8344,38.3461,11.4883,42.7582,0.2996
1789233323323,2026-09-12T17:15:23Z,GOOGL,closed,in_house,24.1767,21.4542,2.7225,8.2554,0.5883
1789233323323,2026-09-12T17:15:23Z,HOOD,closed,in_house,20.4891,23.3647,-2.8757,20.4891,0.889
1789233323323,2026-09-12T17:15:23Z,META,closed,in_house,30.3185,30.4418,-0.1233,22.2181,1.3844
1789233323323,2026-09-12T17:15:23Z,MRVL,closed,in_house,34.4507,39.8188,-5.3681,37.1983,0.4213
1789233323323,2026-09-12T17:15:23Z,NVDA,closed,in_house,21.9133,21.0275,0.8858,11.4132,0.4555
1789233323323,2026-09-12T17:15:23Z,QQQ,closed,in_house,23.5717,22.0182,1.5535,6.9946,0.1396
1789233323323,2026-09-12T17:15:23Z,SOXL,closed,in_house,42.5271,50.1458,-7.6187,0.8178,0.8144
1789233323323,2026-09-12T17:15:23Z,SPY,closed,in_house,12.6139,13.1218,-0.5079,18.0385,0.1305
1789233323323,2026-09-12T17:15:23Z,TSLA,closed,in_house,22.4522,15.8875,6.5648,12.5951,0.5464
1789233383327,2026-09-12T17:16:23Z,AAPL,closed,in_house,49.8344,38.5715,11.2629,42.7582,0.2996
1789233383327,2026-09-12T17:16:23Z,GOOGL,closed,in_house,24.3241,21.5266,2.7975,8.2554,0.2941
1789233383327,2026-09-12T17:16:23Z,HOOD,closed,in_house,18.7074,23.4272,-4.7198,20.4891,0.8892
1789233383327,2026-09-12T17:16:23Z,META,closed,in_house,29.6241,30.4823,-0.8581,22.2181,0.923
1789233383327,2026-09-12T17:16:23Z,MRVL,closed,in_house,34.662,39.6927,-5.0306,37.1983,0.8425
1789233383327,2026-09-12T17:16:23Z,NVDA,closed,in_house,20.5418,21.0395,-0.4977,9.5862,0.4555
1789233383327,2026-09-12T17:16:23Z,QQQ,closed,in_house,23.5717,22.1065,1.4652,6.9946,0.1396
1789233383327,2026-09-12T17:16:23Z,SOXL,closed,in_house,40.0736,50.1458,-10.0722,0.8178,0.8146
1789233383327,2026-09-12T17:16:23Z,SPY,closed,in_house,12.6139,13.1081,-0.4942,18.0385,0.1305
1789233383327,2026-09-12T17:16:23Z,TSLA,closed,in_house,22.5891,16.1471,6.4421,12.5951,0.2732
1789233443338,2026-09-12T17:17:23Z,AAPL,closed,in_house,49.8344,38.7968,11.0376,42.7582,0.2996
1789233443338,2026-09-12T17:17:23Z,GOOGL,closed,in_house,22.7025,21.6015,1.1009,8.2554,0.5883
1789233443338,2026-09-12T17:17:23Z,HOOD,closed,in_house,19.5982,23.4585,-3.8603,20.4891,0.8891
1789233443338,2026-09-12T17:17:23Z,META,closed,in_house,30.7042,30.5106,0.1936,22.2181,0.9229
1789233443338,2026-09-12T17:17:23Z,MRVL,closed,in_house,34.662,39.5443,-4.8822,37.1983,0.8425
1789233443338,2026-09-12T17:17:23Z,NVDA,closed,in_house,20.5418,21.0195,-0.4776,9.5862,0.4555
1789233443338,2026-09-12T17:17:23Z,QQQ,closed,in_house,23.5717,22.1949,1.3768,6.9946,0.1396
1789233443338,2026-09-12T17:17:23Z,SOXL,closed,in_house,40.0736,50.1028,-10.0292,0.8178,0.8146
1789233443338,2026-09-12T17:17:23Z,SPY,closed,in_house,12.2871,13.092,-0.8049,18.0385,0.2611
1789233443338,2026-09-12T17:17:23Z,TSLA,closed,in_house,22.3153,16.4306,5.8847,12.5951,0.2732
1789233503352,2026-09-12T17:18:23Z,AAPL,closed,in_house,49.8344,39.0301,10.8043,42.7582,0.2996
1789233503352,2026-09-12T17:18:23Z,GOOGL,closed,in_house,23.7344,21.6791,2.0554,8.2554,0.2941
1789233503352,2026-09-12T17:18:23Z,HOOD,closed,in_house,19.5982,23.4898,-3.8915,20.4891,0.8891
1789233503352,2026-09-12T17:18:23Z,META,closed,in_house,30.627,30.5579,0.0691,22.2181,0.7691
1789233503352,2026-09-12T17:18:23Z,MRVL,closed,in_house,34.028,39.3847,-5.3568,37.1983,0.4213
1789233503352,2026-09-12T17:18:23Z,NVDA,closed,in_house,20.9983,21.0074,-0.0091,9.5862,0.4555
1789233503352,2026-09-12T17:18:23Z,QQQ,closed,in_house,23.5717,22.2734,1.2983,6.9946,0.1396
1789233503352,2026-09-12T17:18:23Z,SOXL,closed,in_house,40.0736,50.0167,-9.9431,0.8178,0.8146
1789233503352,2026-09-12T17:18:23Z,SPY,closed,in_house,12.2871,13.0702,-0.7831,18.0385,0.2611
1789233503352,2026-09-12T17:18:23Z,TSLA,closed,in_house,23.1367,16.7094,6.4273,12.5951,0.2732
1789233555615,2026-09-12T17:19:15Z,AAPL,closed,in_house,48.3288,39.266,9.0629,42.7582,0.2997
1789233555615,2026-09-12T17:19:15Z,GOOGL,closed,in_house,24.3241,21.7281,2.596,8.2554,0.2941
1789233555615,2026-09-12T17:19:15Z,HOOD,closed,in_house,19.5982,23.4741,-3.8759,20.4891,0.8891
1789233555615,2026-09-12T17:19:15Z,META,closed,in_house,30.627,30.616,0.011,22.2181,0.7691
1789233555615,2026-09-12T17:19:15Z,MRVL,closed,in_house,34.028,39.1956,-5.1676,37.1983,0.4213
1789233555615,2026-09-12T17:19:15Z,NVDA,closed,in_house,20.0854,21.0034,-0.918,9.5862,0.4556
1789233555615,2026-09-12T17:19:15Z,QQQ,closed,in_house,22.7324,22.3569,0.3755,6.9946,0.1396
1789233555615,2026-09-12T17:19:15Z,SOXL,closed,in_house,42.5271,49.9306,-7.4035,0.8178,0.8144
1789233555615,2026-09-12T17:19:15Z,SPY,closed,in_house,12.2871,13.0485,-0.7614,18.0385,0.2611
1789233555615,2026-09-12T17:19:15Z,TSLA,closed,in_house,22.3153,16.9906,5.3247,12.5951,0.2732
1789233563366,2026-09-12T17:19:23Z,AAPL,closed,in_house,48.3288,39.4222,8.9066,42.7582,0.2997
1789233563366,2026-09-12T17:19:23Z,GOOGL,closed,in_house,24.3241,21.7729,2.5512,8.2554,0.2941
1789233563366,2026-09-12T17:19:23Z,HOOD,closed,in_house,19.5982,23.4073,-3.8091,20.4891,0.8891
1789233563366,2026-09-12T17:19:23Z,META,closed,in_house,30.627,30.6162,0.0108,22.2181,0.7691
1789233563366,2026-09-12T17:19:23Z,MRVL,closed,in_house,34.028,39.1065,-5.0785,37.1983,0.4213
1789233563366,2026-09-12T17:19:23Z,NVDA,closed,in_house,20.0854,20.9875,-0.9022,9.5862,0.4556
1789233563366,2026-09-12T17:19:23Z,QQQ,closed,in_house,22.7324,22.3633,0.369,6.9946,0.1396
1789233563366,2026-09-12T17:19:23Z,SOXL,closed,in_house,42.5271,49.8029,-7.2759,0.8178,0.8144
1789233563366,2026-09-12T17:19:23Z,SPY,closed,in_house,12.2871,13.0353,-0.7482,18.0385,0.2611
1789233563366,2026-09-12T17:19:23Z,TSLA,closed,in_house,22.3153,17.0824,5.2329,12.5951,0.2732
1789233615620,2026-09-12T17:20:15Z,AAPL,closed,in_house,48.3288,39.6436,8.6852,42.7582,0.2997
1789233615620,2026-09-12T17:20:15Z,GOOGL,closed,in_house,24.4715,21.8364,2.6351,8.2554,0.5882
1789233615620,2026-09-12T17:20:15Z,HOOD,closed,in_house,17.8166,23.3919,-5.5754,20.4891,0.8892
1789233615620,2026-09-12T17:20:15Z,META,closed,in_house,30.5499,30.664,-0.1141,22.2181,0.6153
1789233615620,2026-09-12T17:20:15Z,MRVL,closed,in_house,34.028,38.9497,-4.9217,37.1983,0.4213
1789233615620,2026-09-12T17:20:15Z,NVDA,closed,in_house,20.0854,20.9441,-0.8588,9.5862,0.4556
1789233615620,2026-09-12T17:20:15Z,QQQ,closed,in_house,22.8723,22.4309,0.4414,6.9946,0.1396
1789233615620,2026-09-12T17:20:15Z,SOXL,closed,in_house,40.0736,49.7606,-9.687,0.8178,0.8146
1789233615620,2026-09-12T17:20:15Z,SPY,closed,in_house,12.3525,13.0139,-0.6615,18.0385,0.1306
1789233615620,2026-09-12T17:20:15Z,TSLA,closed,in_house,22.0415,17.347,4.6945,12.5951,0.8196
1789233623374,2026-09-12T17:20:23Z,AAPL,closed,in_house,48.3288,39.7908,8.538,42.7582,0.2997
1789233623374,2026-09-12T17:20:23Z,GOOGL,closed,in_house,24.4715,21.881,2.5905,8.2554,0.5882
1789233623374,2026-09-12T17:20:23Z,HOOD,closed,in_house,17.8166,23.2974,-5.4809,20.4891,0.8892
1789233623374,2026-09-12T17:20:23Z,META,closed,in_house,30.5499,30.6621,-0.1122,22.2181,0.6153
1789233623374,2026-09-12T17:20:23Z,MRVL,closed,in_house,34.028,38.8663,-4.8383,37.1983,0.4213
1789233623374,2026-09-12T17:20:23Z,NVDA,closed,in_house,20.0854,20.9296,-0.8442,9.5862,0.4556
1789233623374,2026-09-12T17:20:23Z,QQQ,closed,in_house,22.8723,22.4384,0.4339,6.9946,0.1396
1789233623374,2026-09-12T17:20:23Z,SOXL,closed,in_house,37.6201,49.5965,-11.9763,0.8178,0.8148
1789233623374,2026-09-12T17:20:23Z,SPY,closed,in_house,12.3525,13.0027,-0.6502,18.0385,0.1306
